n,r,m
banknotes_in_circulation,increased_overall_to,Euro1531_point_0_billion
government_deposits,averaged,Euro219_point_8_billion
government_deposits,follow,typical_seasonal_pattern
government_deposits,primary_driver_of,reduction_in_net_autonomous_factors
government_deposits,reach,655_point_2_billion
government_deposits,rise_by,50_point_0_billion
liquidity_providing_autonomous_factors,driven_by,lower_net_assets_denominated_in_euro
liquidity_providing_autonomous_factors,increased_by,52_point_6_billion
liquidity_providing_autonomous_factors,increased_by,68_point_7_billion
liquidity_providing_autonomous_factors,increased_by,81_point_8_billion
liquidity_providing_autonomous_factors,total_amount,989_point_2_billion
liquidity_providing_autonomous_factors,value_after_decline,Euro1039_point_8_billion
liquidity_providing_autonomous_factors,increase_contributed_by,net_foreign_assets
liquidity_providing_autonomous_factors,increase_contributed_by,net_assets_denominated_in_euro
liquidity_providing_autonomous_factors,decline_by,Euro57_point_2_billion
liquidity_providing_autonomous_factors,amount_after_increase,1071_billion
liquidity_providing_autonomous_factors,total_amount_after_increase,900_point_1_billion
exemption_from_negative_interest_rates,applies_to,excess_liquidity_holdings
exemption_from_negative_interest_rates,based_on,multiplier
excess_liquidity_holdings,in,euro_area
excess_liquidity_holdings,were_remunerated_by,two_tier_system
excess_liquidity_holdings,held_in,current_account
excess_liquidity_holdings,based_on_multiple_of,institutions_minimum_reserve_requirement
excess_liquidity_holdings,remunerated_by,two_tier_system
current_account,impacted_by,countries_hosting_MNEs
current_account,impacted_by,countries_hosting_affiliates
current_account,in_Portugal,Portugal
current_account,in_Slovakia,Slovakia
current_account,in_Spain,Spain
current_account,negative_in,Slovakia
current_account,negative_in,Portugal
current_account,positive_in,Spain
initial_multiplier,impacts,exemption_from_negative_interest_rates
initial_multiplier,initially_set_at_six_times,institutions_minimum_reserve_requirement
end_of_calendar_day_balances,over,maintenance_period
end_of_calendar_day_balances,held_in,current_account
multiplier,related_to,institutions_minimum_reserve_requirement
multiplier,determines_extent_of,excess_liquidity_holdings
average_amount_of_liquidity,decreased_by,Euro22_point_4_billion
average_amount_of_liquidity,decreased_by,505_point_4_billion
average_amount_of_liquidity,decreased_by,454_point_5_billion
average_amount_of_liquidity,during,review_period
average_amount_of_liquidity,decreased_to,Euro3272_point_2_billion
average_amount_of_liquidity,declined_during,review_period
average_amount_of_liquidity,increased_by,Euro251_point_0_billion
average_amount_of_liquidity,increased_by,Euro195_billion
average_amount_of_liquidity,increased_by,158_point_1_billion
average_amount_of_liquidity,total_amount,Euro3467_point_2_billion
average_amount_of_liquidity,provided_through,open_market_operations
average_amount_of_liquidity,provided_through,tender_operations
average_amount_of_liquidity,provided_through,monetary_policy_instruments
average_amount_of_liquidity,provided_through,credit_operations
average_amount_of_liquidity,is_provided_through,open_market_operations
open_market_operations,includes,tender_operations
open_market_operations,includes,monetary_policy_portfolios
previous_two_maintenance_periods,experienced,decrease
monetary_policy_portfolios,includes,corporate_bonds
monetary_policy_portfolios,includes,covered_bonds
monetary_policy_portfolios,includes,asset_backed_securities_ABSs
monetary_policy_portfolios,includes,collateralised_credit_operations
previous_review_periods_in_2019,compared_to,monetary_policy_portfolios
financial_institutions_in_the_euro_area,voluntarily_repaid_average_amount_of,TLTRO_II_funding
TLTRO_II_funding,average_repayment_amount,Euro87_point_3_billion
TLTRO_III_funding,increased_by,Euro47_point_2_billion
TLTRO_III_funding,average_increase_amount,Euro48_point_5_billion
main_refinancing_operations_MROs,decreased_to,Euro2_point_3_billion
main_refinancing_operations_MROs,decreased_from,Euro2_point_5_billion
longer_term_refinancing_operations_LTROs,increased_by,Euro0_point_5_billion
year_end_MRO_operation,allotted_amount,Euro7_point_9_billion
Eurosystems_monetary_policy_portfolios,increased_liquidity_by,Euro17_point_5_billion
Eurosystems_monetary_policy_portfolios,after_increase_value_is,Euro2628_point_2_billion
average_holdings,in_programme,public_sector_purchase_programme_PSPP
average_holdings,in_programme,corporate_sector_purchase_programme_CSPP
average_holdings,increased_by_in,Euro12_point_3_billion
average_holdings,increased_by_in,Euro6_point_2_billion
average_holdings,in_PEPP_increased_by,170_point_9_billion
average_holdings,of_PSPP_increased_by,37_point_2_billion
average_holdings,in_PEPP_reached,898_point_8_billion
average_holdings,of_CSPP_increased_by,13_point_5_billion
average_holdings,of_CSPP_was,263_point_4_billion
average_holdings,of_PSPP_was,2374_point_3_billion
Securities_Markets_Programme_SMP,total_redeemed_value_is,Euro4_point_9_billion
total_value,of,Securities_Markets_Programme_SMP
composition_of_excess_liquidity,was_affected_by,two_tier_system
financial_institutions_current_accounts,are_exempt_from,negative_remuneration
financial_institutions_current_accounts,up_to,maximum_allowance
rebooking_of_funds,from,deposit_facility
rebooking_of_funds,to,financial_institutions_current_accounts
balances_in_the_deposit_facility,decreased_by,Euro253_point_6_billion
balances_in_current_accounts,due_to,two_tier_system
balances_in_current_accounts,increased_by,Euro284_point_9_billion
ECBs_deposit_facility_rate,remained_unchanged,seventh_maintenance_period
ECBs_deposit_facility_rate,remained_unchanged,eighth_maintenance_period
MRO,is_a_type_of,ECB_policy_rates
MRO,remained_unchanged,seventh_maintenance_period
MRO,remained_unchanged,eighth_maintenance_period
marginal_lending_facility_rates,remained_unchanged,seventh_maintenance_period
marginal_lending_facility_rates,remained_unchanged,eighth_maintenance_period
fixed_spread,value_in_basis_points,8_point_5_basis_points
fixed_spread,amount_of,8_point_5_basis_points
fixed_spread,is_a_fixed_spread_of,8_point_5_basis_points
two_tier_remuneration_system,did_not_significantly_affect,EuroSTR
EU_wide_emission_reduction_targets,based_on,2030_climate_and_energy_framework
policy_objectives,based_on,2030_climate_and_energy_framework
2030_climate_and_energy_framework,includes,20percent_by_2020
2030_climate_and_energy_framework,includes,40percent_by_2030
2030_climate_and_energy_framework,reduction_targets_for,greenhouse_gas_emissions
2030_climate_and_energy_framework,targeting,1990_levels
2030_climate_and_energy_framework,adopted_by,European_Council
European_Council,responded_to,economic_impacts
European_Council,endorsed,new_EU_wide_emission_reduction_target
European_Council,endorsed,540_billion_package
European_Council,endorsed,three_safety_nets
flights,location,European_Economic_Area
national_measures,applies_to,transport
national_measures,applies_to,heating
national_measures,applies_to,agriculture
allowance_prices_development,caused,inflationary_pressures
allowance_prices_development,impacted,EU_ETS
ETS_price_2012_2017,stable_level_of,Euro6_per_tonne_of_CO2
ETS_price_2018_2019,significant_rise,Euro25_per_tonne
ETS_price_increase,positive_impact_on,euro_area_inflation
ETS_price_increase,negative_impact_on,GDP_growth
ETS_price_increase,surged,public_revenues
ETS_price_increase,increased_cost_for,companies
euro_area_inflation,compared_to,mid_December
euro_area_inflation,rose_after_starting,review_period
euro_area_inflation,projected_rate_by_time,end_of_2022
euro_area_inflation,projected_rate_by_time,slightly_below_7percent
euro_area_inflation,expected_higher_rate_compared_to_time,March_Governing_Council_meeting
euro_area_inflation,expected_higher_rate_value,more_than_one_percentage_point
euro_area_inflation,expected_to_peak_at_time,third_quarter_of_2022
euro_area_inflation,expected_to_peak,8percent
euro_area_inflation,expected_peak_in,third_quarter_of_2022
euro_area_inflation,expected_peak_at,8percent
ETS_futures,suggests_stability_in,consumer_prices
consumer_prices,related_to,non_energy_industrial_goods
consumer_prices,related_to,non_food_consumer_goods
consumer_prices,related_to,food_products
consumer_prices,for,non_energy_industrial_goods
consumer_prices,affecting,growth_in_EMEs
consumer_prices,include,taxes_and_levies
consumer_prices,responds_less_to,domestic_aggregate_supply_shocks
consumer_prices,has_dynamics_in,HICP
consumer_prices,responds_more_to,monetary_policy_shocks
consumer_prices,responds_more_to,exchange_rate_shocks
consumer_prices,reflect_prices_of,imported_goods
consumer_prices,reflect_prices_of,domestically_produced_goods
consumer_prices,include_costs_and_markups_of,distribution_and_retail_sectors
consumer_prices,continued_to_build_up_at,pricing_chain
volatile_allowance_prices,risk_factor_for,HICP
Effort_Sharing_Regulation,enshrines,emissions_reduction
emissions_reduction,pertains_to,non_ETS_sectors
legislation,establishes,greenhouse_gas_emission_targets
greenhouse_gas_emission_targets,covers_period,2013_20_period
greenhouse_gas_emission_targets,covers_period,2021_30_period
greenhouse_gas_emission_targets,applicable_to,EU_Member_States
national_targets,compared_with,2005_levels
national_targets,collectively_deliver_reduction,30percent_by_2030
national_targets,aims_for_reduction,10percent_by_2020
national_carbon_pricing_system,impacts,GDP
national_carbon_pricing_system,impacts,prices
national_carbon_pricing_system,impacts,HICP
national_carbon_pricing_system,introduced_in,2021
national_carbon_pricing_system,covers,transport_sector
national_carbon_pricing_system,covers,building_heating_sector
national_carbon_pricing_system,agreed_in,Germany
climate_package,agreed_in,December_2019
tonne_of_CO2,has_price_of,Euro25
tonne_of_CO2,expected_price_by,Euro55
tonne_of_CO2,has_starting_price_of,Euro10
Euro25,envisaged_for,2021
Euro55,expected_by,2025
additional_revenue,used_for,electricity_prices
additional_revenue,compensate,industry
additional_revenue,compensate,consumers
higher_CO2_price,leads_to,additional_revenue
carbon_taxes,impact,price_levels
carbon_taxes,levied_on,fuels
carbon_taxes,expected_to_increase_in,the_next_years
carbon_taxes,impact_on_volatility,volatility_of_price_levels
automatic_gradual_increase,allows_adaptation,national_emission_reduction_targets
fiscal_implications,depends_on,inflationary_shock
fiscal_implications,minor_for,euro_area
mechanism,linked_to,carbon_tax_rate
mechanism,caused_increases_in,carbon_taxes
carbon_tax_rate,in,Portugal
remaining_countries,do_not_foresee_increase_in,carbon_taxes
biggest_increase_in_taxes,predicted_increase_location,Netherlands
other_countries,includes,major_oil_producers
other_countries,include,major_oil_producers
other_countries,measures_annual_increase,annual_increase
other_countries,contributed_positively_to,external_surplus
other_countries,surplus_of,1_point_6percent_of_GDP
annual_increase,less_than_gdp_percentage,GDP
indirect_tax_measures_with_an_expansionary_effect,implemented_as,tax_cuts
tax_cuts,to_incentivize_use,public_transport
tax_cuts,to_incentivize_use,e_mobility
tax_cuts,to_incentivize_use,LPG
direct_tax_measures,rarely_used_for,green_transition
climate_measures,impact_on,prices
climate_measures,impact_on,euro_area_GDP
climate_measures,time_frame,2020_22
emission_reduction_targets,time_frame,medium_term
emission_reduction_targets,pose_risk_to,inflation_outlook
The_German_package,time_frame,2022
The_German_package,time_frame,2021
The_German_package,effect_on,euro_area_inflation
The_European_Commission,announced,European_Green_Deal
European_Green_Deal,announced_on,late_2019
European_Green_Deal,announced_by,European_Commission
European_Green_Deal,time_frame,December_2019
European_Green_Deal,supported_price,EUA_prices_support
ambitious_targets,effect_on,EU_ETS_emission_allowance_prices
ambitious_targets,entail,new_national_measures
new_national_measures,effect_on,general_price_level
new_national_measures,may_include,carbon_taxes
new_national_measures,may_include,national_ETS
operations_of_large_multinational_enterprises,affect,external_account_of_the_euro_area
operations_of_large_multinational_enterprises,impact_on,external_account_of_the_euro_area
operations_of_large_multinational_enterprises,general_aspects_related_to,financial_centres
operations_of_large_multinational_enterprises,poses_challenges_to,economic_analysis
operations_of_large_multinational_enterprises,poses_challenges_to,current_framework_of_international_statistics
external_account_of_the_euro_area,most_evident_in,current_account_balances
external_account_of_the_euro_area,most_evident_in,foreign_direct_investment
financial_centres,have,corporate_tax_rates
financial_centres,located_in,downstream
financial_centres,account_for,growing_discrepancy
financial_centres,Drive,aggregate_developments_of_gross_FDI
financial_centres,tend_to_report,current_account_surpluses
financial_centres,offer,favourable_tax_arrangements
financial_centres,highly_interconnected_with,business_models
financial_centres,posts,services_balance
financial_centres,domestic_contribution_location,production_of_intangibles
financial_centres,preserve,business_models
financial_centres,has_tendency_to_report,current_account_surpluses
financial_centres,located_more_downstream_in,global_production_network
financial_centres,conduits_for,real_transactions
financial_centres,present_deficit_in,balance_of_domestic_value_added
financial_centres,closer_to,final_consumers
intangible_assets,includes,intellectual_property_products
intangible_assets,includes,goodwill_items
intangible_assets,includes,brand_recognition_products
intangible_assets,was_primarily_located_in,Ireland
profits,time_period,past_six_months
profits,on,income_side
profits,contribute_to,purchasing_power
profits,shifted_to,affiliates
profits,not_associated_with,expected_selling_prices
profits,earned_from,indirectly_owned_affiliates
profits,earned_from,business_activities
profits,booked_in,financial_centres
profits,remained_high_in,supply_demand_imbalances
profits,involves_moving,Intangible_Property_Products
profits,involves_manipulation_of,transfer_prices
profits,projection,next_six_months
headquarters,to,another_country
headquarters,redomiciled_to,financial_centres
current_account_balances,related_to,countries_with_initial_low_competitiveness_and_large_net_external_liabilities
current_account_balances,regressed_on,traditional_drivers
foreign_direct_investment,involving,special_purpose_entities
foreign_direct_investment,often_involves,special_purpose_entities
current_account_surpluses,associated_with,financial_centres
current_account_surpluses,attributed_to,activity
current_account_surpluses,tentatively_attributed_to,activity_of_MNEs
multilateral_initiatives,help,national_authorities
multilateral_initiatives,ensure,transparency
multilateral_initiatives,ensure,exchange_of_information
multilateral_initiatives,ensure,exchanges_of_information
multilateral_initiatives,improve,transparency
multilateral_initiatives,disentangle_transactions_by,SPEs
multilateral_initiatives,could_improve,transparency_of_MNE_operations
IPPs,includes,licenses
IPPs,includes,patents
IPPs,result_of,innovation
IPPs,result_of,research
IPPs,result_of,development
IPPs,result_of,investigation
IPPs,can_be_moved_across,borders
IPPs,hard_to_value_at,market_prices
research,finds_significant_heterogeneity_in,heterogeneity_in_wealth_effects
development,leads_to,intellectual_property_products
knowledge,restriction_discussed_in,European_system_of_accounts___ESA_2010
knowledge,restricted_by,laws
knowledge,restricted_by,protection
G20,supported,OECD
OECD_Versus_G20_BEPS_Project,proposes_measures,MNE_financial_reporting
OECD_Versus_G20_BEPS_Project,finalised_in,2015
OECD_Versus_G20_BEPS_Project,transposed_at,EU
OECD_Versus_G20_BEPS_Project,proposes_inclusion,country_by_country_reporting
Anti_Tax_Avoidance_Package,includes_revision_of,Administrative_Cooperation_Directive
Administrative_Cooperation_Directive,proposes_reporting_between,Member_States
Statistical_compilers,to_ensure,consistent_recording
Statistical_compilers,cooperate_for,consistent_recording
Statistical_compilers,needs_to_share,confidential_data_sharing
MNE_activities,impact,national_accounts
MNE_activities,impact,Ireland
MNE_activities,impact,cross_border_statistics
MNE_activities,impact_on,each_individual_country
MNE_activities,widens,current_accounts
MNE_activities,widens,gross_external_positions
confidential_data_sharing,involves,subsidiaries
confidential_data_sharing,for,MNE_activities
confidential_data_sharing,across,borders
borders,within,Europe
borders,closed_due_to,coronavirus_COVID_19_pandemic
European_Statistical_System_Committee,launched,GNI_pilot_project
GNI_pilot_project,launched_in,2018
GNI_pilot_project,aims_to_assess,consistent_recording
GNI_pilot_project,joint_assessment_by,national_statistical_authorities
GNI_pilot_project,uses_sample_of,MNEs
MNEs,in,Europe
MNEs,affecting,external_accounts
MNEs,impact_on,gross_FDI_flows
MNEs,operation_in,euro_area
MNEs,may_set_up,SPE
MNEs,number_in_sample,25
MNEs,impact_in,current_account_balances
MNEs,impact_in,foreign_direct_investment
MNEs,pursue,strategies
MNEs,be_a_source_of,asymmetries
MNEs,use_increase,SPEs
FDI,component_of,balance_of_payments
FDI,component_of,international_investment_position
FDI,is_component_of,euro_areas_financial_account
FDI,recorded_in,financial_account
FDI,has_defining_feature,liabilities
FDI,has_defining_feature,gross_assets
FDI,gained_prominence_because_of,gross_transactions
gross_foreign_liabilities,used_to_exclude,oil_producing_countries
gross_foreign_liabilities,used_to_identify,financial_centres
external_balance_sheet,cause_of_distortion,GDP
statutory_corporate_tax_rates,above,average_rate
average_rate,of,economies
economies,in,countries
economies,in,sample
economies,accounts_for,euro_area_wide_compensation_of_employees
correct_measurement_of_external_statistics,addresses_concern,large_external_imbalances
central_banks,requires,correct_measurement_of_external_statistics
central_banks,monitors,external_accounts
central_banks,notes,potential_misalignments
central_banks,reason_for_favorable_financial_conditions,current_financial_conditions
central_banks,adjusting,monetary_policies
large_external_imbalances,can_affect,monetary_policy
large_external_imbalances,can_affect,macroprudential_policies
large_external_imbalances,raises_concerns_about,financial_stability
large_external_imbalances,raises_concerns_about,sustainability_of_economic_growth
macroprudential_policies,curbed_growth_in,shadow_banking
external_accounts,used_to_assess,equilibrium_value_of_exchange_rates
external_accounts,observes,potential_misalignments
potential_misalignments,may_influence,abrupt_and_significant_corrections
abrupt_and_significant_corrections,impact,exchange_rates
exchange_rates,influences,inflation_developments
exchange_rates,impact_on,inflation
exchange_rates,impact_on,final_consumer_prices
distorted_representation,could_provide,aggregate_current_account_imbalances
aggregate_current_account_imbalances,send_signals_to,policy_makers
large_MNEs,affect,national_accounts_statistics
large_MNEs,create_challenges_for,economic_analysis
large_MNEs,create_challenges_for,statistical_compilation
national_accounts_statistics,includes,external_accounts
Balance_of_Payments,captures,large_MNEs
International_Investment_Position,captures,large_MNEs
MNE_tax_planning_strategies,involves,profits
MNE_tax_planning_strategies,involves_shifting_of,intra_firm_debt_obligations
MNE_tax_planning_strategies,involves_shifting_of,capital_linkages
MNE_tax_planning_strategies,involves_redomiciling_of,headquarters
MNE_tax_planning_strategies,involves_redomiciling_of,legal_incorporations
affiliates,located_in,low_tax_jurisdictions
transfer_prices,related_to,intra_firm_trade
legal_incorporations,redomiciled_to,financial_centres
SPEs,in,financial_centres
SPEs,defined_by,BOPCOM
SPEs,affects,cross_border_transactions
SPEs,has,heterogeneous_nature
SPEs,has,cross_border_activities
SPEs,characteristic,institutional_unit
SPEs,time_period_of_change,recent_years
SPEs,channel,global_capital
SPEs,includes_countries,Luxembourg
SPEs,includes_countries,Malta
SPEs,includes_countries,Ireland
SPEs,includes_countries,the_Netherlands
SPEs,includes_countries,Cyprus
SPEs,provides_advantages,economy
SPEs,transacts_with,non_residents
SPEs,mainly_affects,FDI
SPEs,mainly_affects,portfolio_and_other_investment
SPEs,has_significant_impact_on,economies
SPEs,part_of_financial_balance,SPE_related_cross_border_financial_flows_and_positions
SPEs,transferring,asset_backed_securities
SPEs,has_on_balance_sheet,non_financial_assets
SPEs,operate_by_pooling,parent_company_debts
SPEs,has_high_presence_in,euro_area_countries
BOPCOM,part_of,IMF
institutional_unit,little_physical_presence,economy
institutional_unit,little_production_activity,economy
institutional_unit,little_employment,economy
IMF_BOPCOM_Task_Force,has_goal,internationally_consistent_external_sector_statistics
IMF_BOPCOM_Task_Force,proposed_definition_for,SPEs
cross_country_data,reason_for_collection,SPEs
SPE_related_cross_border_financial_flows_and_positions,effect_on,countrys_domestic_economy
SPE_related_cross_border_financial_flows_and_positions,size_tends_to_be_outsized_relative_to,countrys_domestic_economy
macroeconomic_statistics,blurred_by,SPE_related_cross_border_financial_flows_and_positions
Cyprus,is_part_of,financial_centres_group
Cyprus,Affected_by,economic_crisis
Cyprus,Pattern_found,Economic_and_Monetary_Union
Cyprus,is_a_relatively_large_importer_of,travel_services
Cyprus,Observed_trend_among,ECB_sceptic_growth
Cyprus,import_due_to,interconnectedness
Cyprus,remains_below_threshold_for,net_international_investment_position
Cyprus,remains_below_threshold_for,current_account_threshold
financial_centres_group,shown_in,Chart_1
Chart_1,pertains_to,forecast_horizons
Chart_1,shows,bias
Chart_1,shows,root_mean_squared_forecast_error
Chart_1,illustrates,discretionary_fiscal_support
non_financial_assets,such_as,IPPs
SPE,established_in,EU_economies
highly_specialised_service_providers,required_for,internal_financing_arrangement
lawyers,type_of,highly_specialised_service_providers
tax_consultants,type_of,highly_specialised_service_providers
financial_sector_experts,type_of,highly_specialised_service_providers
Tax_avoidance_strategies,involve_establishment_of,complex_corporate_structures
complex_corporate_structures,involving,SPE
economies_hosting_SPEs,found_in,highly_specialised_service_providers
IMF_BOPCOM,separately_identify_in,cross_border_statistics
IMF_BOPCOM,has_goal,practical_guidance
IMF_BOPCOM,aims_to_publish_by_end_of,2021
IMF_BOPCOM,aims_to_separately_identify,SPEs
internationally_consistent_external_sector_statistics,with_separate_breakdown_for,SPEs
practical_guidance,is_for_application_of,definition_of_SPEs
practical_guidance,needs_because_of_nature_of,SPEs
definition_of_SPEs,is_for,SPEs
MNE_business_operations,affects,imports
MNE_business_operations,affects,exports
MNE_business_operations,affects,trade_in_services
MNE_business_operations,reflects,digitalisation
MNE_business_operations,reflects,rise_of_the_knowledge_economy
taxation,little_progress,taxation
taxation,may_use,IPPs
entity_of_an_MNE,might_own,groups_IPP_assets
MNE_group,may_pay,licence_fees
MNE_group,may_pay,royalties
MNE_group,pay,licence_fees
MNE_group,pay,royalties
primary_income_balance,affected_by,MNE_operations
primary_income_balance,dominated_by,investment_income_flows
investment_income_flows,cause_impact_on,Irish_GDP
investment_income_flows,cause_impact_on,Irish_GNI
MNE_operations,affect,external_accounts
MNE_operations,vary_impact_in,19_euro_area_countries
investment_income,reflects,economys_external_assets_and_liabilities
economys_external_assets_and_liabilities,generates,dividends
economys_external_assets_and_liabilities,generates,interest
dividends,in,portfolio_investment
tax_authorities,applies,arms_length_principle
tax_authorities,apply_principle_to,transfer_pricing
arms_length_principle,used_for,transfer_pricing
arms_length_principle,applied_in,many_countries
arms_length_principle,regulates,intra_group_transactions
arms_length_principle,purpose_in_transfer_pricing,intra_group_transactions
intra_group_transactions,should_be_priced_like,unrelated_firms
intra_group_transactions,priced_under_principle,arms_length_principle
MNE_redomiciliation_strategy,affects,headline_current_account_balances
MNE_redomiciliation_strategy,affects,Primary_income
MNE_redomiciliation_strategy,may_affect,current_account_balance
MNE_redomiciliation_strategy,involves_relocating,headquarters
current_account_balance,due_to_attribution_of,net_exports
Primary_income,due_to_treatment_of,reinvested_earnings
reinvested_earnings,in,FDI
reinvested_earnings,versus,portfolio_equity
the_country_hosting_the_redomiciled_global_firm,records_deterioration_in,net_portfolio_equity_position
the_country_hosting_the_redomiciled_global_firm,records_improvement_in,net_FDI_position
profits_payments,recorded_upon_distribution_as,dividends
foreign_subsidiaries,reinvested_earnings_recorded_as,income_receipts
income_receipts,boost,current_account_balance
Irish_GDP,related_to,multinational_dominated_sectors
redomiciled_MNEs,related_to,investment_income_flows
depreciation_of_IPPs,contribute_to_impact,Irish_GDP
depreciation_of_IPPs,contribute_to_impact,Irish_GNI
aircraft_leasing,contribute_to_impact,Irish_GDP
aircraft_leasing,contribute_to_impact,Irish_GNI
Irelands_Central_Statistics_Office,publish,modified_economic_indicators
modified_economic_indicators,include,modified_current_account
modified_economic_indicators,designed_to_provide,domestic_economic_developments
two_groups,present_differences_in,external_accounts
13_economies,not_specialised_in,financial_services
MNE_transactions,affects,euro_area_financial_centres
MNE_transactions,affects,current_account_balances
MNE_transactions,affects,financial_account_balances
section_3_point_1,presents,stylised_facts
stylised_facts,impact_on,inflation_expectations
specialized_subsidiaries,such_as,SPEs
location_of_specialised_subsidiaries,determined_by,tax_related_considerations
location_of_specialised_subsidiaries,determined_by,financial_considerations
location_of_specialised_subsidiaries,determined_by,regulatory_considerations
section_3_point_2,focuses_on,impact
allocation_of_value_added,across,firms_network
allocation_of_value_added,result_in,financial_centres
allocation_of_value_added,appropriate_part_of,value_added
income_deficits,in_year,2018
income_deficits,amount,5percent
income_deficits,reflect,booking_profits
income_deficits,as_percentage_of,financial_centres_cumulated_GDP
size_of_current_account_imbalances,compared_to,other_countries
observed_patterns,ascribed_to,concentration_of_financial_activities
concentration_of_financial_activities,located_in,limited_number_of_financial_centres
concentration_of_financial_activities,related_to_activities_of,banks
concentration_of_financial_activities,related_to_activities_of,other_financial_intermediaries
concentration_of_financial_activities,related_to_activities_of,individual_investors
concentration_of_financial_activities,may_not_reflect_exclusively,MNE_activities
various_subcomponents_of_financial_centre_current_accounts,includes,goods_balance
various_subcomponents_of_financial_centre_current_accounts,includes,services_balance
various_subcomponents_of_financial_centre_current_accounts,includes,investment_income_balance
investment_income_balance,reflects,earnings
investment_income_balance,indicates,euro_areas_earnings_on_net_foreign_assets
investment_income_balance,has_deficits_for,financial_centres
empirical_evidence,supports,UMP_measures
empirical_evidence,to_time,2019
empirical_evidence,from_time,2014
empirical_evidence,from_time,time_frame
empirical_evidence,based_on,euro_area_non_financial_corporations_NFCs
empirical_evidence,indicates,0_point_7_percentage_points
empirical_evidence,confirms_about,current_account_surpluses
empirical_evidence,on_the_role_of,energy_price_shock
empirical_evidence,is_scarce_regarding,hypothesis
traditional_drivers,includes,GDP_growth
traditional_drivers,includes,net_foreign_asset_position
traditional_drivers,includes,terms_of_trade
traditional_drivers,includes,oil_trade_balance
traditional_drivers,includes,per_capita_GDP
terms_of_trade,driven_by,energy_component
terms_of_trade,weighed_on,weight_on_household_income
terms_of_trade,effect_on,economic_activity
terms_of_trade,interpreted_as,real_disposable_income
terms_of_trade,proxied_by,GDP_deflator
Table_A,contains,regression_results
Table_A,contains,Other_liquidity_based_information
Table_A,shows,overview_of_the_autonomous_factors
Table_A,reports,regression_results
Table_A,contains_information,liquidity_absorbing_autonomous_factors
Table_A,contains_information,net_autonomous_factors
Table_A,has_section_title,Liabilities
Table_A,entitled,Other_liquidity_based_information
Table_A,section_title,Other_liquidity_based_information
Table_A,contains_information_about,minimum_reserve_requirements
Table_A,breakdown_of,sector_of_activity
Table_A,provides_in,survey_summary
regression_results,for,dummy_variable
dummy_variable,identifying,financial_centres
statistically_significant_variable,indicates,current_account_surpluses
statistically_significant_variable,indicates,trade_in_goods_surpluses
trade_in_goods_surpluses,associated_with,financial_centres
MNE_merchanting,leads_to,trade_in_goods_surpluses
contract_manufacturing_activities,leads_to,trade_in_goods_surpluses
negative_dummy,suggests,investment_income_balance
further_analysis,suggests,positive_relationship
further_analysis,suggests,negative_relationship
further_analysis,of,mechanisms
positive_relationship,between,current_account
positive_relationship,between,financial_centres
negative_relationship,related_to,economic_sentiment
negative_relationship,between,financial_centres
negative_relationship,between,investment_income
negative_relationship,is_small_but,statistical_significance
negative_relationship,persists_after,controlling_for_confounding_factors
negative_income_balances,reflect_partly,redistribution_of_profits
redistribution_of_profits,distributed_to,foreign_shareholders
primary_surplus,in_economies,other_euro_area_economies
primary_surplus,as_percentage_of,1_point_6percent_of_GDP
1_point_6percent_of_GDP,in_year,2020
global_value_added,owned_by,foreign_investors
foreign_investors,reaction_during,pandemic
after_tax_profit,recorded_as,income_deficits
FDI_income,compared_to,US_statistics
FDI_income,contribute_to,income_deficits
FDI_income,Location,United_States
FDI_income,Location,euro_area
FDI_income,paid_to,US_investors
FDI_income,lower_in,European_statistics
portfolio_income,in_countries,Luxembourg
portfolio_income,in_countries,Cyprus
portfolio_income,contribute_to,income_deficits
heterogeneity_in_income_balance_composition,reflects,specific_business_models
heterogeneity_in_income_balance_composition,reflects,net_direct_investment
heterogeneity_in_income_balance_composition,reflects,portfolio_investment_asset_positions
heterogeneity_in_income_balance_composition,linked_to,global_capital_network
heterogeneity_in_income_balance_composition,linked_to,other_financial_centres
trade_surpluses,derived_from,value_added
practice_of_moving_value_added,target,low_tax_euro_area_jurisdictions
practice_of_moving_value_added,produce_effect,higher_tax_economies
practice_of_moving_value_added,inflate,trade_surpluses
practice_of_moving_value_added,influence,economic_balance
Chart_3,shows,Gini_coefficient_of_consumption_expenditure
Chart_3,illustrates,decomposition_of_the_forecast_revision
Chart_3,illustrates,households_real_disposable_income
Chart_3,suggest,practice_of_moving_value_added
taxes,includes,VAT
taxes,includes,excise_duties
taxes,reduce_to_offset,wholesale_price_changes
strategies,impact,trade_balances
strategies,inflate,low_tax_euro_area_jurisdictions
strategies,create,higher_tax_economies
strategies,shift,practice_of_moving_value_added
strategies,aim_at,taxes
trade_balances,reflects,bilateral_balances
trade_balances,located_in,financial_centres
trade_balances,associated_with,euro_area_economies
trade_balances,associated_with,higher_taxation_jurisdictions
13percent,percentage_of,combined_GDP
13percent,at_time,end_of_2018
13percent,split_among,longer_maturities
tripled,compared_to_time_period,past_decade
trade_surplus_growth,mirrors,FDI
growing_discrepancy,driven_by,multinational_entity_MNE_practices
growing_discrepancy,growing_since,2015
growing_discrepancy,generated_by,contract_manufacturing
growing_discrepancy,generated_by,merchanting
merchanting,conducted_by,entities
entities,resident_in,euro_area_financial_centres
compilation,difference_between,international_trade_statistics
other_economies,discrepancy_stable_outside,euro_area_financial_centres
